,id,sentence,research-problem,approach,model,code,dataset,experimental-setup,hyperparameters,baselines,results,tasks,experiments,ablation-analysis
8676,8676,"From this vector space , we compute for each word a 120 - dimensional vector , where each dimension encodes the similarity of the word with an entity type .
",0,0,0,0,0,0,0,0,0,0,0,0
8677,8677,"We call this vector an LS representation , for Lexical Similarity .
",0,0,0,0,0,0,0,0,0,0,0,0
8678,8678,"When included in a vanilla LSTM - CRF NER model , LS representations lead to significant gains .
",0,0,0,0,0,0,0,0,0,0,0,0
8679,8679,"We establish anew state - of - the - art F 1 score of 87.95 on ONTONOTES 5.0 , while matching state - of - the - art performance on the over - studied In the rest of this paper , we motivate our work in Section 2 .
",0,0,0,0,0,0,0,0,0,0,0,0
8680,8680,"We describe how we compute LS vectors in Section 3 .
",0,0,0,0,0,0,0,0,0,0,0,0
8681,8681,"We present our system in Section 4 and report results in Section 5 . In Section 6 , we discuss related works before concluding in Section 7 .
",0,0,0,0,0,0,0,0,0,0,0,0
8682,8682,"Motivation
",0,0,0,0,0,0,0,0,0,0,0,0
8683,8683,"Gazetteers are lists of entities that are associated with specific NE categories .
",0,0,0,0,0,0,0,0,0,0,0,0
8684,8684,"They are widely used as a feature source in NER , and have been successfully included in feature - based models .
",0,0,0,0,0,0,0,0,0,0,0,0
8685,8685,"Typically , lists of entities are compiled from structured data sources such as DBpedia or Freebase .
",0,0,0,0,0,0,0,0,0,0,0,0
8686,8686,"The surface form of the title of a Wikipedia article , as well as aliases and redirects are mapped to an entity type using the object type attribute of the related DBpedia ( or Freebase ) page .
",0,0,0,0,0,0,0,0,0,0,0,0
8687,8687,"use this methodology to compile 30 lists of fine - grained entity types extracted from Wikipedia , while Chiu and Nichols ( 2016 ) create 4 gazetteers that map to CoNLL categories ( PER , LOC , ORG and MISC ) .
",0,0,0,0,0,0,0,0,0,0,0,0
8688,8688,"Despite their importance , gazetteer - based features suffer from a number of limitations .
",0,0,0,0,0,0,0,0,0,0,0,0
8689,8689,"Binary representation .
",0,0,0,0,0,0,0,0,0,0,0,0
8690,8690,"Gazetteer features encode only the presence of an n-gram in each list and omit its relative frequency .
",0,0,0,0,0,0,0,0,0,0,0,0
8691,8691,"For example , the word "" France "" can be used as a person , an organization , or a location , while it likely refers to the country most of the time .
",0,0,0,0,0,0,0,0,0,0,0,0
8692,8692,"Binary features can not capture this preference .
",0,0,0,0,0,0,0,0,0,0,0,0
8693,8693,"Generation .
",0,0,0,0,0,0,0,0,0,0,0,0
8694,8694,"At test time , we need to match every n-gram ( up to the length of the longest lexicon entry ) in a sentence against entries in the lexicons , which is time consuming .
",0,0,0,0,0,0,0,0,0,0,0,0
8695,8695,"In their work , Chiu and Nichols ( 2016 ) use 4 lists that count over 2.3 M entries .
",0,0,0,0,0,0,0,0,0,0,0,0
8696,8696,"Non-entity words .
",0,0,0,0,0,0,0,0,0,0,0,0
8697,8697,"Gazetteer features do not capture signal from non-entity words , while earlier feature - based models strived to encode that some words ( or n-grams ) trigger specific entity types .
",0,0,0,0,0,0,0,0,0,0,0,0
8698,8698,"For instance , words such as "" eat "" , "" directed "" or "" born "" are words that typically appear after a mention of type PER .
",0,0,0,0,0,0,0,0,0,0,0,0
8699,8699,"To overcome those limitations , we propose an alternative approach where we embed annotations mined from Wikipedia into a vector space from which we compute a feature vector that represent words .
",0,0,0,0,0,0,0,0,0,0,0,0
8700,8700,"This vector compactly and efficiently encodes both gazetteer and lexical information .
",0,0,0,0,0,0,0,0,0,0,0,0
8701,8701,"Note that attest time , we only have to feed our model with this feature vector , which is efficient .
",0,0,0,0,0,0,0,0,0,0,0,0
8702,8702,"Our Method
",0,0,0,0,0,0,0,0,0,0,0,0
8703,8703,"Embedding Words and Entity Types
",0,0,0,0,0,0,0,0,0,0,0,0
8704,8704,"Turning Wikipedia into a corpus of named - entities annotated with types is a task that received continuous attention over the years .
",0,0,0,0,0,0,0,0,0,0,0,0
8705,8705,"It consists mainly in exploiting the hyperlink structure of Wikipedia in order to detect entity mentions .
",0,0,0,0,0,0,0,0,0,0,0,0
8706,8706,"Then , structured data from a knowledge base ( for instance Freebase ) are used to map hyperlinks to entity types .
",0,0,0,0,0,0,0,0,0,0,0,0
8707,8707,"Because the number of anchored strings in Wikipedia is no more than 3 % of the text tokens , proposed to augment Wikipedia articles with mentions unmarked in Wikipedia , thanks to a mix of heuristics that benefit the Wikipedia structure , as well as a coreference resolution system adapted specifically to Wikipedia .
",0,0,0,0,0,0,0,0,0,0,0,0
8708,8708,"The authors applied their approach on English Wikipedia and produce coarse ( 4 classes ) and finegrained ( 120 labels ) named- entity annotations , leading to WiNER and WiFiNE .
",0,0,0,0,0,0,0,0,0,0,0,0
8709,8709,"In this work , we adopt WiFiNE which is publicly available at http://rali.iro.umontreal.ca/rali/en/wifiner-wikipedia-for-et as our source of annotations .
",0,0,0,0,0,0,0,0,0,0,0,0
8710,8710,"Each entity mention is mapped ( via it s Freebase object type attribute ) to a pre-defined set of 120 entity types .
",0,0,0,0,0,0,0,0,0,0,0,0
8711,8711,"Types are stored in a 2 - level hierarchical structure ( e.g. / person and / person / musician ) .
",0,0,0,0,0,0,0,0,0,0,0,0
8712,8712,"The corpus consist of 3.2 M Wikipedia articles , comprising 1.3G tokens that we annotated with 157.4 M named - entity mentions and their types .
",0,0,0,0,0,0,0,0,0,0,0,0
8713,8713,"We used this very large quantity of automatically annotated data for jointly embedding words and entity types into the same low - dimensional space .
",0,0,0,0,0,0,0,0,0,0,0,0
8714,8714,"The key idea consists in learning an embedding for each entity type using its surrounding words .
",0,0,0,0,0,0,0,0,0,0,0,0
8715,8715,"For instance , the embedding for / product / software will be trained using context words that surround all entities that were ( automatically ) labelled as / product / software in Wikipedia .
",0,0,0,0,0,0,0,0,0,0,0,0
8716,8716,"In practice , we found that simply concatenating a sentence ( v1 ) with its annotated version ( v 2 ) , as illustrated in , offers a simple but efficient way of combining words and entity types so that embeddings can make good use of them .
",0,0,0,0,0,0,0,0,0,0,0,0
8717,8717,"We use the FastText toolkit to learn the uncased embeddings for both words and entity types .
",0,0,0,0,0,0,0,0,0,0,0,0
8718,8718,"We train a skipgram model to learn 100 - dimensional vectors with a minimum word frequency cutoff of 5 , and a window size of 5 .
",0,0,0,0,0,0,0,0,0,0,0,0
8719,8719,"This configuration ( recommended by the authors ) performs the best in the experiments described in Section 5 .
",0,0,0,0,0,0,0,0,0,0,0,0
8720,8720,"Since FastText learns representations of character ngrams , it has the ability to produce vectors for unknown words .
",0,0,0,0,0,0,0,0,0,0,0,0
8721,8721,"For visualization proposes , we only plot single - word mentions that were annotated in WiFiNE with one of those 6 types .
",0,0,0,0,0,0,0,0,0,0,0,0
8722,8722,"Words were randomly and proportionally sampled according to the frequency of each entity type .
",0,0,0,0,0,0,0,0,0,0,0,0
8723,8723,"In addition , words have the color associated with the most frequent type they were annotated within WiFiNE .
",0,0,0,0,0,0,0,0,0,0,0,0
8724,8724,"We observe that mentions often annotated by a given type in our resource tend to cluster around this entity type .
",0,0,0,0,0,0,0,0,0,0,0,0
8725,8725,"For instance , "" firefox "" is close to the type / product / software , while "" enzyme "" is close to the / biology entity type .
",0,0,0,0,0,0,0,0,0,0,0,0
8726,8726,"We also notice that words that are labelled with different types tend to appear between types they were annotated with .
",0,0,0,0,0,0,0,0,0,0,0,0
8727,8727,"For instance , "" gpx2 "" , which is used both as a software and as a gene , has it s embedding in between / product / software and / biology .
",0,0,0,0,0,0,0,0,0,0,0,0
8728,8728,"We inspected some of the words plotted in , and found that "" jrun "" and "" xp "" are incorrectly labelled as / product / weapon in WiFiNE .
",0,0,0,0,0,0,0,0,0,0,0,0
8729,8729,"But since these words are seen in a software context , their embeddings are closer to the / product / software embedding than the / product / weapon one .
",0,0,0,0,0,0,0,0,0,0,0,0
8730,8730,"We feel this tolerance to noise is a desirable feature , one that hopefully allows a more efficient use of distant supervision .
",0,0,0,0,0,0,0,0,0,0,0,0
8731,8731,"Last , we also observe the tendency of rare words to cluster around their entity type .
",0,0,0,0,0,0,0,0,0,0,0,0
8732,8732,"For instance , "" iota "" and "" x.org "" are embedded near their respective types , despite the fact that they appear less than 30 times in the version of Wikipedia used to compile WiFiNE .
",0,0,0,0,0,0,0,0,0,0,0,0
8733,8733,"LS Representation
",0,0,0,0,0,0,0,0,0,0,0,0
8734,8734,"This joint vector space only serves the purpose of associating to each word a LS representation , that is , a 120 - dimensional vector where the ith coefficient is a value in the [ ? 1 , + 1 ] interval , equal to the cosine similarity 1 between the word embedding and the embedding of the ith entity type ( we have 120 types ) .
",0,0,0,0,0,0,0,0,0,0,0,0
8735,8735,"Word
",0,0,0,0,0,0,0,0,0,0,0,0
8736,8736,"Entity .
",0,0,0,0,0,0,0,0,0,0,0,0
8737,8737,"shows the topmost similar entity types for proper names ( left column ) and common words ( right column ) .
",0,0,0,0,0,0,0,0,0,0,0,0
8738,8738,"We observe that ambiguous mentions ( those annotated with several types ) are adequately handled .
",0,0,0,0,0,0,0,0,0,0,0,0
8739,8739,"For instance , the LS representation of the word "" hilton "" encodes that it more often refers to a hotel or a restaurant than to an actress .
",0,0,0,0,0,0,0,0,0,0,0,0
8740,8740,"Also , we observe that entity words that are either not or rarely annotated in WiFiNE are still adequately associated with their right type .
",0,0,0,0,0,0,0,0,0,0,0,0
8741,8741,"For instance , "" dammstadt "" , which appears only 5 times in WiFiNE , and which refers to the Damm city in Germany , is most similar to / location / city and / location / railway .
",0,0,0,0,0,0,0,0,0,0,0,0
8742,8742,"Interestingly , this mention does not have its page in English Wikipedia .
",0,0,0,0,0,0,0,0,0,0,0,0
8743,8743,"Furthermore , we observe that non-entity context words have a strong similarity to types they precede or succeed .
",0,0,0,0,0,0,0,0,0,0,0,0
8744,8744,"For instance the verb "" directed "" is very close to / person / director , an entity type that usually precedes it , and to / art / film , that usually follows it .
",0,0,0,0,0,0,0,0,0,0,0,0
8745,8745,"Likewise , the preposition "" in "" is near / date and / location / city , which frequently follow "" in "" .
",0,0,0,0,0,0,0,0,0,0,0,0
8746,8746,"Strength of the LS Representation
",0,0,0,0,0,0,0,0,0,0,0,0
8747,8747,"To summarize , we propose a compact lexical representation which is computed offline , therefore incurring no computation burden attest time
",0,0,0,0,0,0,0,0,0,0,0,0
8748,8748,"This representation encodes the preference of an entity - mention word fora given type , an information out of reach of binary gazetteer features .
",0,0,0,0,0,0,0,0,0,0,0,0
8749,8749,"It also lends itself nicely to the inclusion of lexical features that have been successfully used in earlier feature - based systems .
",0,0,0,0,0,0,0,0,0,0,0,0
8750,8750,"Also , because entity types are well represented in WiFiNE , their embeddings are robust :
",0,0,0,0,0,0,0,0,0,0,0,0
8751,8751,"Our representation does accommodate unfrequent words and seems tolerant to the inherent noise of distant supervision .
",0,0,0,0,0,0,0,0,0,0,0,0
8752,8752,"Our NER System
",0,0,0,0,0,0,0,0,0,0,0,0
8753,8753,"In order to test the efficiency of our lexical feature representation , we implemented a state - of - the - art NER system we now describe .
",0,0,0,0,0,0,0,0,0,0,0,0
8754,8754,"Bi-LSTM- CRF
",0,0,0,0,0,0,0,0,0,0,0,0
8755,8755,"Model
",0,0,0,0,0,0,0,0,0,0,0,0
8756,8756,"We adopt the popular Bi - LSTM - CRF architecture , a de facto baseline in many sequential tagging tasks .
",0,0,0,0,0,0,0,0,0,0,0,0
8757,8757,"Features
",0,0,0,0,0,0,0,0,0,0,0,0
8758,8758,"In addition to the LS vector , we incorporate publicly available pre-trained embeddings , as well as character - level , and capitalization features .
",0,0,0,0,0,0,0,0,0,0,0,0
8759,8759,"Those features have been shown to be crucial for stateof - the - art performance .
",0,0,0,0,0,0,0,0,0,0,0,0
8760,8760,"Word Embeddings
",0,0,0,0,0,0,0,0,0,0,0,0
8761,8761,"We experimented with several publicly available word embeddings , such as Senna , Word2 Vec , GloVe , and SSKIP .
",0,0,0,0,0,0,0,0,0,0,0,0
8762,8762,"We find that the latter performs the best in our experiments .
",0,0,0,0,0,0,0,0,0,0,0,0
8763,8763,"SSKIP embeddings are 100 - dimensional case sensitive vectors that where trained using a n-skip - gram model on 42B tokens .
",0,0,0,0,0,0,0,0,0,0,0,0
8764,8764,"These embeddings were previously used by , who report good performance on CONLL , and state - of - the - art results on ONTONOTES respectively .
",0,0,0,0,0,0,0,0,0,0,0,0
8765,8765,"Note that these pre-trained embeddings are adjusted during training .
",0,0,0,0,0,0,0,0,0,0,0,0
8766,8766,"Character Embeddings
",0,0,0,0,0,0,0,0,0,0,0,0
8767,8767,"Following , we use a forward and a backward LSTM to derive a representation of each word from its characters ( right part of .
",0,0,0,0,0,0,0,0,0,0,0,0
8768,8768,"A character lookup table is randomly initialized , then trained at the same time as the Bi - LSTM model sketched in Section 4.1 .
",0,0,0,0,0,0,0,0,0,0,0,0
8769,8769,"Capitalization Features
",0,0,0,0,0,0,0,0,0,0,0,0
8770,8770,"Similarly to previous works , we use capitalization features for characterizing certain categories of capitalization patterns : all Upper , allLower , upperFirst , upperNotFirst , numeric or noAlphaNum .
",0,0,0,0,0,0,0,0,0,0,0,0
8771,8771,"We define a random lookup table for these features , and learn its parameters during training .
",0,0,0,0,0,0,0,0,0,0,0,0
8772,8772,"LS Vectors
",0,0,0,0,0,0,0,0,0,0,0,0
8773,8773,"Contrarily to previous features , lexical vectors are computed offline and are not adjusted during training .
",0,0,0,0,0,0,0,0,0,0,0,0
8774,8774,"We found useful in practice to apply a MinMax scaler in the range [ ? 1 , + 1 ] to each LS vector we computed ; thus , [.. , 0.095 , .. , 0.20 , .. , 0.76 , .. ] becomes [.. , ? 1 , .. , ? 0.67 , .. , 1 , ..].
",0,0,0,0,0,0,0,0,0,0,0,0
8775,8775,"Experiments
",0,0,0,0,0,0,0,0,0,0,0,0
8776,8776,"Data and Evaluation
",0,0,0,0,0,0,0,0,0,0,0,0
8777,8777,"We consider two well - established NER benchmarks :
",0,0,0,0,0,0,0,0,0,0,0,0
8778,8778,"CONLL-2003 and ONTONOTES 5.0 . provides an overview of the two datasets .
",0,0,0,0,0,0,0,0,0,0,0,0
8779,8779,"As we can see , ONTONOTES is much larger .
",0,0,0,0,0,0,0,0,0,0,0,0
8780,8780,"For both datasets , we convert the IOB encoding to BILOU , since found the latter to perform better .
",0,0,0,0,0,0,0,0,0,0,0,0
8781,8781,"In keeping with others , we report mention - level F 1 score using the conlleval script 2 .
",0,0,0,0,0,0,0,0,0,0,0,0
8782,8782,"The ) is a well known collection of Reuters newswire articles that contains a large portion of sports news .
",0,0,0,0,0,0,0,0,0,0,0,0
8783,8783,"It is annotated with four entity types : Person ( PER ) , Location ( LOC ) , Organization ( ORG ) and Miscellaneous ( MISC ) .
",0,0,0,0,0,0,0,0,0,0,0,0
8784,8784,"The four entity types are fairly evenly distributed , and the train / dev / test datasets present a similar type distribution. , magazine ( 120 k ) , newswire ( 625 k ) , and web data ( 300 k ) .
",0,0,0,0,0,0,0,0,0,0,0,0
8785,8785,"This dataset is annotated with 18 entity types , and is much larger than CONLL .
",0,0,0,0,0,0,0,0,0,0,0,0
8786,8786,"Following previous researches , we use the official train / dev / test split of the CoNLL - 2012 shared task .
",0,0,0,0,0,0,0,0,0,0,0,0
8787,8787,"Also , we exclude ( both during training and testing ) the New Testaments portion as it does not contain gold NE annotations .
",0,0,0,0,0,0,0,0,0,0,0,0
8788,8788,"Training and Implementation
",0,0,0,0,0,0,0,0,0,0,0,0
8789,8789,"Training is carried out by mini-batch stochastic gradient descent ( SGD ) with a momentum of 0.9 and a gradient clipping of 5.0 .
",0,0,0,0,0,1,0,0,0,0,0,0
8790,8790,"The mini-batch is 10 for both datasets , and learning rates are 0.009 and 0.013 for CONLL and ONTONOTES respectively .
",0,0,0,0,0,1,0,0,0,0,0,0
8791,8791,"More sophisticated optimization algorithms such as AdaDelta or Adam ( Kingma and Ba , 2014 ) converge faster , but none outperformed SGD with exponential learning rate decay in our experiments .
",0,0,0,0,0,0,0,0,0,0,0,0
8792,8792,"Our system uses a single Bi - LSTM layer at the word level whose hidden dimensions are set to 128 and 256 for CONLL and ONTONOTES respectively .
",0,0,0,0,0,0,0,0,0,0,0,0
8793,8793,"For both models , the character embedding size was set to 25 , and the hidden dimension of the forward and backward character LSTMs are set to 50 .
",0,0,0,0,0,0,0,0,0,0,0,0
8794,8794,"To mitigate overfitting , we apply a dropout mask with a probability of 0.5 on the input and output vectors of the Bi - LSTM layer .
",0,0,0,0,0,0,0,0,0,0,0,0
8795,8795,"For both datasets , we set the dimension of capitalization embeddings to 25 and trained the models up to 50 epochs .
",0,0,0,0,0,0,0,0,0,0,0,0
8796,8796,"We tuned the hyper - parameters by grid search , and used early stopping based on the performance on the development set .
",0,0,0,0,0,0,0,0,0,0,0,0
8797,8797,"We varied dropout . 65 ] ) , hidden units ) , capitalization ) and char ) embedding dimensions , learning rate ( [ 0.001 , 0.015 ] by step 0.002 ) , and optimization algorithms and fixed the other hyper - parameters .
",0,0,0,0,0,1,0,0,0,0,0,0
8798,8798,"We implemented our system using the Tensorflow library , and ran our models on a GeForce GTX TITAN Xp GPU .
",0,0,0,0,0,1,0,0,0,0,0,0
8799,8799,"Training requires about 2.5 hours for CONLL and 8 hours for ONTONOTES .
",0,0,0,0,0,0,0,0,0,0,0,0
8800,8800,"shows the development set performance of our final models on each dataset compared to the work of .
",0,0,0,0,0,0,0,0,0,0,0,0
8801,8801,"The authors use an architecture similar to ours , but use a binary gazetteer feature set , while we use our LS representation .
",0,0,0,0,0,0,0,0,0,0,0,0
8802,8802,"Since our systems involve random initialization , we report the mean as well as the standard deviation over five runs .
",0,0,0,0,0,0,0,0,0,0,0,0
8803,8803,"The improvements yielded by our model on the CONLL dataset are significant although modest , while those observed on ONTONOTES are more substantial .
",0,0,0,0,0,0,0,0,0,0,0,0
8804,8804,"We also observe a lower variance of our system over the 5 runs .
",0,0,0,0,0,0,0,0,0,0,0,0
8805,8805,"First , we observe that our model significantly outperforms models that use extensive sets of handcrafted features ) as well as the system of Standard deviation on the test set is reported in 2015 ) that uses NE and Entity Linking annotations to jointly optimize the performance on both tasks .
",0,0,0,0,0,0,0,0,1,0,0,0
8806,8806,"Second , our model outperforms as well other NN models that only use standard word embeddings , which indicates that our lexical feature vector is complementary to standard word embeddings .
",0,0,0,0,0,0,0,0,1,0,0,0
8807,8807,"Third , our system matches state - of - the - art performances of models that use either more complex architectures or more elaborate features .
",0,0,0,0,0,0,0,0,1,0,0,0
8808,8808,"use three layers of stacked residual RNN ( Bi - LSTM ) with bias decoding .
",0,0,0,0,0,0,0,0,0,0,0,0
8809,8809,"Our model is much simpler and faster .
",0,0,0,0,0,0,0,0,0,0,0,0
8810,8810,"They report a performance of 90.43 when using an architecture similar to ours .
",0,0,0,0,0,0,0,0,0,0,0,0
8811,8811,"The two systems that have slightly higher F 1 scores on the CONLL dataset both use embeddings obtained from a forward and a backward Language Model trained on the One Billion Word Benchmark .
",0,0,0,0,0,0,0,0,0,0,0,0
8812,8812,"They report gains between 0.8 and 1.2 points by using such LM embeddings , which suggests that LS vectors are indeed efficient .
",0,0,0,0,0,0,0,0,0,0,0,0
8813,8813,"Unfortunately , due to time and resource constraints , 4 we were notable to measure whether both features complement each other .
",0,0,0,0,0,0,0,0,0,0,0,0
8814,8814,"This is left for future investigations .
",0,0,0,0,0,0,0,0,0,0,0,0
8815,8815,"reports the F 1 score of our system compared to the performance reported by others on the ONTONOTES test set .
",0,0,0,0,0,0,0,0,0,0,0,0
8816,8816,"To the best of our knowledge , we surpass previously reported F 1 scores on this dataset .
",0,0,0,0,0,0,0,0,0,0,0,0
8817,8817,"In particular , our system significantly outperforms the Bi - LSTM - CNN - CRF models of ( Chiu and Nichols , 2016 ) and by an absolute gain of 1.68 and 0.96 points respectively .
",0,0,0,0,0,0,0,0,1,0,0,0
8818,8818,"Less surprisingly , it surpasses systems with hand - crafted features , including that use gazetteers , and the system of which uses coreference annotation in ONTONOTES to jointly model NER , entity linking , and coreference resolution tasks .
",0,0,0,0,0,0,0,0,1,0,0,0
8819,8819,"Results on the Development Set
",0,0,0,0,0,0,0,0,0,0,0,0
8820,8820,"CONLL
",0,0,0,0,0,0,0,0,0,0,0,0
8821,8821,"Results on CONLL
",0,0,0,0,0,0,0,0,0,0,0,0
8822,8822,"Results on ONTONOTES
",0,0,0,0,0,0,0,0,0,0,0,0
8823,8823,"Model
",0,0,0,0,0,0,0,0,0,0,0,0
8824,8824,"We also observe that models that use both feature sets significantly outperform other configurations .
",0,0,0,0,0,0,0,0,0,0,0,1
8825,8825,"To confirm that the gains came from our feature vector and not from increasing the number of hidden units , we tested several SSKIP models by increasing the LSTM hidden layer dimension so that number of parameters is the same as the model with LS vectors .
",0,0,0,0,0,0,0,0,0,0,0,0
8826,8826,"We observed a degradation of performance on both datasets , mostly due to overfitting on the training set .
",0,0,0,0,0,0,0,0,0,0,0,0
8827,8827,"From those results , we conclude that our lexical representation and the SSKIP one are complementary .
",0,0,0,0,0,0,0,0,0,0,0,0
8828,8828,"Ablation Results
",0,0,0,0,0,0,0,0,0,0,0,0
8829,8829,"In this experiment , we directly compare the LS representation with the SSKIP word - embedding feature set .
",0,0,0,0,0,0,0,0,0,0,0,0
8830,8830,"In order to maintain a high level of performance , both character and capitalization features are used in all configurations .
",0,0,0,0,0,0,0,0,0,0,0,0
8831,8831,"We want to point out that LS vectors are not adapted during training , contrarily to the SSKIP embeddings .
",0,0,0,0,0,0,0,0,0,0,0,0
8832,8832,"Similarly to Section 5.3 , we report in , for each feature configuration , the average F 1 score as well as the standard deviation over five runs .
",0,0,0,0,0,0,0,0,0,0,0,0
8833,8833,"We observe that on both CONLL and ONTONOTES , the SSKIP model outperforms our feature vector approach by 0.65 F1 points on average .
",0,0,0,0,0,0,0,0,0,0,0,1
8834,8834,"The difference is not has high as we first expected , especially since the SSKIP model is adjusted during training , while our representation is not .
",0,0,0,0,0,0,0,0,0,0,0,0
8835,8835,"Still , LS vectors seem to encode a large portion of the information needed to model the NER task .
",0,0,0,0,0,0,0,0,0,0,0,0
8836,8836,"Also , it is worth mentioning that our embeddings are trained on 1.3B words compared to 42B for SSKIP .
",0,0,0,0,0,0,0,0,0,0,0,0
8837,8837,"Related Works
",0,0,0,0,0,0,0,0,0,0,0,0
8838,8838,"Traditional approaches to NER , like CRF - based and Perceptron - based systems ( Ratinov and Roth , 2009 ) have dominated the field for over a decade .
",0,0,0,0,0,0,0,0,0,0,0,0
8839,8839,"They rely heavily on hand - engineered features and external resources such as gazetteers .
",0,0,0,0,0,0,0,0,0,0,0,0
8840,8840,"One major drawback of such an approach is its weak generalization power .
",0,0,0,0,0,0,0,0,0,0,0,0
8841,8841,"Current state - of - the art systems use a combination of Convolutional Neural Networks ( CNNs ) , Bi - LSTMs , along with a CRF decoder .
",0,0,0,0,0,0,0,0,0,0,0,0
8842,8842,"CNNs are used to encode character - level features ( prefix and suffix ) , while LSTM is used to encode word - level features .
",0,0,0,0,0,0,0,0,0,0,0,0
8843,8843,"Finally , a CRF is placed on top of those models in order to decode the best tag sequence .
",0,0,0,0,0,0,0,0,0,0,0,0
8844,8844,"Pre-trained embeddings obtained by unsupervised learning are core features of those models .
",0,0,0,0,0,0,0,0,0,0,0,0
8845,8845,"In this work , we show that deep NN architectures can also benefit from lexical features , at least when encoded in the compact form we propose .
",0,0,0,0,0,0,0,0,0,0,0,0
8846,8846,"and propose an alternative approach different from ours .
",0,0,0,0,0,0,0,0,0,0,0,0
8847,8847,"They incorporate LM embeddings that were pre-trained on a large unlabelled corpus as features for NER .
",0,0,0,0,0,0,0,0,0,0,0,0
8848,8848,"These embeddings allow to generate a representation fora word depending on its context .
",0,0,0,0,0,0,0,0,0,0,0,0
8849,8849,"For instance , the LM embeddings of the word France in "" France is a developed country "" is different than that in "" Anatole France began his literary career "" .
",0,0,0,0,0,0,0,0,0,0,0,0
8850,8850,"Such embeddings are trained on very large amount of texts .
",0,0,0,0,0,0,0,0,0,0,0,0
8851,8851,"Our feature set is crafted from distant supervision applied to Wikipedia , a much less time - consuming process which we showed to be nevertheless adapted to rare words .
",0,0,0,0,0,0,0,0,0,0,0,0
8852,8852,"Chiu and Nichols ( 2016 ) used gazetteer features in order to establish state - of - the - art performance on both CONLL and ONTONOTES .
",0,0,0,0,0,0,0,0,0,0,0,0
8853,8853,"They mined DBPedia in order to compile 4 lists of named - entities that contain over 2.3 M entries .
",0,0,0,0,0,0,0,0,0,0,0,0
8854,8854,"We show that LS representations outperform their gazetteer features .
",0,0,0,0,0,0,0,0,0,0,0,0
8855,8855,"Conclusion and Future Work
",0,0,0,0,0,0,0,0,0,0,0,0
8856,8856,"We have explored the idea of generating lexical features for NER out of Wikipedia data automatically annotated with fine - grained entity types .
",0,0,0,0,0,0,0,0,0,0,0,0
8857,8857,"We used WiFiNE , a Wikipedia dump annotated with fine entity type mentions , for training a vector space that jointly embeds words and named - entities .
",0,0,0,0,0,0,0,0,0,0,0,0
8858,8858,"This vector space is used to compute a 120 dimensional vector per word , which encodes the similarity of the word to each of the entity types .
",0,0,0,0,0,0,0,0,0,0,0,0
8859,8859,"Our results show that our proposed lexical representation , even though it is not adjusted at training time , matches state - of - the - art results compared to more complex approaches on the well - studied CONLL dataset , and delivers anew state - of - the - art F 1 score of 87.95 on the more diversified ONTONOTES dataset .
",0,0,0,0,0,0,0,0,0,0,0,0
8860,8860,"We further observe larger gains on collections with more unfrequent words .
",0,0,0,0,0,0,0,0,0,0,0,0
8861,8861,"The source code and the data we used in this work are publicly available at http://rali.iro. umontreal.ca/rali/en/wikipedia-lex-sim , with the hope that other researchers will report gains , when using our lexical representation .
",0,0,0,0,0,0,0,0,0,0,0,0
8862,8862,"As a future work , we want to investigate the usefulness of our LS feature representation on other NER tasks , including NER in tweets where out - of - vocabulary and low - frequency words represent a challenge ; as well as finer - grained NER which suffers from the lack of manually annotated training data .
",0,0,0,0,0,0,0,0,0,0,0,0
8863,8863,"title
",0,0,0,0,0,0,0,0,0,0,0,0
8864,8864,"Under review as a conference paper at ICLR 2018 COMPRESSING WORD EMBEDDINGS VIA DEEP COMPOSITIONAL CODE LEARNING
",0,0,0,0,0,0,0,0,0,0,0,0
8865,8865,"abstract
",0,0,0,0,0,0,0,0,0,0,0,0
8866,8866,"Natural language processing ( NLP ) models often require a massive number of parameters for word embeddings , resulting in a large storage or memory footprint .
",0,0,0,0,0,0,0,0,0,0,0,0
8867,8867,"Deploying neural NLP models to mobile devices requires compressing the word embeddings without any significant sacrifices in performance .
",1,0,0,0,0,0,0,0,0,0,0,0
8868,8868,"For this purpose , we propose to construct the embeddings with few basis vectors .
",0,0,0,0,0,0,0,0,0,0,0,0
8869,8869,"For each word , the composition of basis vectors is determined by a hash code .
",0,0,0,0,0,0,0,0,0,0,0,0
8870,8870,"To maximize the compression rate , we adopt the multi-codebook quantization approach instead of binary coding scheme .
",0,0,0,0,0,0,0,0,0,0,0,0
8871,8871,"Each code is composed of multiple discrete numbers , such as ( 3 , 2 , 1 , 8 ) , where the value of each component is limited to a fixed range .
",0,0,0,0,0,0,0,0,0,0,0,0
8872,8872,"We propose to directly learn the discrete codes in an end - to - end neural network by applying the Gumbel - softmax trick .
",0,0,0,0,0,0,0,0,0,0,0,0
8873,8873,"Experiments show the compression rate achieves 98 % in a sentiment analysis task and 94 % ? 99 % in machine translation tasks without performance loss .
",0,0,0,0,0,0,0,0,0,0,0,0
8874,8874,"In both tasks , the proposed method can improve the model performance by slightly lowering the compression rate .
",0,0,0,0,0,0,0,0,0,0,0,0
8875,8875,"Compared to other approaches such as character - level segmentation , the proposed method is language - independent and does not require modifications to the network architecture .
",0,0,0,0,0,0,0,0,0,0,0,0
8876,8876,"INTRODUCTION
",0,0,0,0,0,0,0,0,0,0,0,0
